"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PRCP","SNOW","TMAX","TMIN","WSF1","WSF2","WSF5","WSFG"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-04-18",,"0.30","0.0","82","67","14.1",,,"17.2"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-04-19",,"0.09","0.0","84","71","16.1",,,"21.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-04-20",,"3.88","0.0","77","66","19.9",,,"28.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-04-21",,"1.72","0.0","80","65","17.0",,,"26.4"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-04-22",,"0.00","0.0","81","64","8.9",,,"10.3"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-04-23",,"0.00","0.0","79","64","14.1",,,"18.3"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-04-24",,"0.00","0.0","76","58","10.1",,,"13.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-04-25",,"0.00","0.0","79","55","13.0",,,"18.3"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-04-26",,"0.00","0.0","75","49","10.1",,,"12.8"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-04-27",,"0.00","0.0","79","48","8.1",,,"12.8"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-04-28",,"0.00","0.0","80","52","12.1",,,"16.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-04-29",,"0.00","0.0","80","51","12.1",,,"16.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-04-30",,"0.00","0.0","84","52","15.0",,,"18.3"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-05-01",,"0.65","0.0","81","68","19.9",,,"27.5"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-05-02",,"1.19","0.0","81","65","17.0",,,"19.5"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-05-03",,"0.00","0.0","82","67","13.0",,,"18.3"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-05-04",,"0.00","0.0","84","63","10.1",,,"15.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-05-05",,"0.00","0.0","85","65","12.1",,,"15.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-05-06",,"0.00","0.0","85","70","12.1",,,"15.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-05-07",,"0.00","0.0","85","68","8.9",,,"11.4"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-05-08",,"0.00","0.0","89","70","14.1",,,"26.4"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-05-09",,"0.00","0.0","85","66","15.0",,,"21.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-05-10",,"0.00","0.0","80","68","15.0",,,"20.8"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-05-11",,"0.00","0.0","84","63","17.0",,,"23.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-05-12",,"0.00","0.0","84","63","16.1",,,"20.8"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-05-13",,"0.00","0.0","86","60","8.9",,,"15.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-05-14",,"0.00","0.0","83","62","8.1",,,"10.3"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-05-15",,"0.00","0.0","85","58","10.1",,,"12.8"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-05-16",,"0.00","0.0","86","58","12.1",,,"16.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-05-17",,"0.00","0.0","86","60","15.0",,,"20.8"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-05-18",,"0.00","0.0","86","68","13.0",,,"17.2"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-05-19",,"0.00","0.0","86","62","10.1",,,"13.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-05-20",,"0.00","0.0","86","61","12.1",,,"15.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-05-21",,"0.00","0.0","85","66","12.1",,,"16.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-05-22",,"0.03","0.0","87","65","13.0",,,"16.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-05-23",,"0.00","0.0","87","64","12.1",,,"16.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-05-24",,"0.00","0.0","88","64","19.9",,,"26.4"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-05-25",,"0.00","0.0","88","67","13.0",,,"18.3"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-05-26",,"0.00","0.0","88","67","8.9",,,"16.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-05-27",,"0.00","0.0","92","68","6.9",,,"12.8"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-05-28",,"0.00","0.0","92","68","8.9",,,"15.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-05-29",,"0.00","0.0","92","70","8.9",,,"13.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-05-30",,"0.00","0.0","95","71","8.1",,,"11.4"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-05-31",,"0.72","0.0","93","72","21.9",,,"32.2"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-06-01",,"0.01","0.0","91","70","17.0",,,"33.3"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-06-02",,"0.00","0.0","92","70","8.9",,,"11.4"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-06-03",,"0.00","0.0","94","70","8.1",,,"11.4"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-06-04",,"0.00","0.0","95","70","8.9",,,"12.8"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-06-05",,"0.00","0.0","95","70","14.1",,,"17.2"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-06-06",,"0.00","0.0","95","73","12.1",,,"19.5"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-06-07",,"0.00","0.0","88","74","14.1",,,"20.8"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-06-08",,"0.00","0.0","87","66","10.1",,,"12.8"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-06-09",,"0.00","0.0","91","69","6.9",,,"12.8"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-06-10",,"0.00","0.0","92","66","8.1",,,"12.8"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-06-11",,"0.00","0.0","95","67","8.9",,,"16.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-06-12",,"0.00","0.0","88","68","14.1",,,"16.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-06-13",,"0.00","0.0","88","77","10.1",,,"16.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-06-14",,"0.34","0.0","90","74","15.0",,,"18.3"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-06-15",,"0.00","0.0","92","73","10.1",,,"16.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-06-16",,"0.00","0.0","93","72","10.1",,,"13.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-06-17",,"0.00","0.0","92","72","8.1",,,"12.8"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-06-18",,"0.20","0.0","92","72","8.9",,,"16.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-06-19",,"0.00","0.0","93","75","8.9",,,"16.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-06-20",,"1.00","0.0","92","72","28.0",,,"35.6"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-06-21",,"0.00","0.0","95","72","12.1",,,"16.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-06-22",,"0.00","0.0","93","73","10.1",,,"13.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-06-23",,"0.00","0.0","94","73","14.1",,,"15.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-06-24",,"0.00","0.0","96","75","8.9",,,"13.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-06-25",,"0.00","0.0","94","74","10.1",,,"13.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-06-26",,"0.00","0.0","94","77","10.1",,,"13.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-06-27",,"0.00","0.0","93","75","14.1",,,"17.2"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-06-28",,"0.19","0.0","90","78","13.0",,,"18.3"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-06-29",,"0.00","0.0","95","77","13.0",,,"16.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-06-30",,"0.00","0.0","94","78","12.1",,,"16.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-07-01",,"0.59","0.0","97","73","17.0",,,"23.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-07-02",,"0.13","0.0","95","73","25.9",,,"38.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-07-03",,"0.00","0.0","92","71","8.9",,,"11.4"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-07-04",,"0.00","0.0","93","74","10.1",,,"16.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-07-05",,"0.03","0.0","92","75","10.1",,,"13.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-07-06",,"0.00","0.0","94","73","8.1",,,"12.8"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-07-07",,"0.00","0.0","95","75","8.1",,,"11.4"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-07-08",,"0.00","0.0","94","75","12.1",,,"17.2"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-07-09",,"0.05","0.0","91","76","17.0",,,"21.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-07-10",,"0.42","0.0","90","74","12.1",,,"35.6"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-07-11",,"0.33","0.0","90","75","16.1",,,"20.8"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-07-12",,"0.00","0.0","93","73","8.1",,,"10.3"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-07-13",,"0.19","0.0","94","74","13.0",,,"15.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-07-14",,"0.00","0.0","95","72","14.1",,,"24.2"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-07-15",,"0.00","0.0","95","73","12.1",,,"16.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-07-16",,"0.29","0.0","91","73","21.9",,,"35.6"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-07-17",,"0.00","0.0","93","72","14.1",,,"21.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-07-18",,"0.00","0.0","91","72","13.0",,,"15.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-07-19",,"0.02","0.0","94","75","10.1",,,"15.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-07-20",,"0.04","0.0","88","74","12.1",,,"18.3"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-07-21",,"0.00","0.0","93","73","12.1",,,"15.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-07-22",,"0.00","0.0","95","74","10.1",,,"13.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-07-23",,"0.00","0.0","96","74","8.9",,,"17.2"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-07-24",,"0.00","0.0","96","75","13.0",,,"16.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-07-25",,"0.00","0.0","94","75","8.1",,,"13.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-07-26",,"0.59","0.0","94","77","15.0",,,"18.3"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-07-27",,"0.20","0.0","92","76","6.9",,,"15.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-07-28",,"0.02","0.0","93","76","17.0",,,"27.5"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-07-29",,"0.01","0.0","91","80","12.1",,,"19.5"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-07-30",,"0.00","0.0","95","78","10.1",,,"17.2"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-07-31",,"0.00","0.0","96","75","10.1",,,"15.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-08-01",,"0.81","0.0","96","76","15.0",,,"25.3"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-08-02",,"0.96","0.0","92","75","12.1",,,"16.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-08-03",,"0.10","0.0","91","75","15.0",,,"17.2"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-08-04",,"0.55","0.0","81","76","12.1",,,"20.8"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-08-05",,"0.76","0.0","91","74","15.0",,,"27.5"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-08-06",,"0.00","0.0","93","76","13.0",,,"19.5"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-08-07",,"0.42","0.0","92","75","19.9",,,"30.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-08-08",,"0.21","0.0","91","74","17.0",,,"25.3"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-08-09",,"0.20","0.0","92","74","8.1",,,"15.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-08-10",,"0.06","0.0","87","73","15.0",,,"24.2"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-08-11",,"0.25","0.0","83","73","15.0",,,"23.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-08-12",,"0.00","0.0","91","72","15.0",,,"21.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-08-13",,"0.00","0.0","91","74","12.1",,,"16.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-08-14",,"0.49","0.0","92","75","6.9",,,"11.4"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-08-15",,"0.00","0.0","90","75","8.1",,,"10.3"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-08-16",,"0.19","0.0","90","75","16.1",,,"21.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-08-17",,"0.04","0.0","89","74","12.1",,,"18.3"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-08-18",,"0.07","0.0","89","76","12.1",,,"16.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-08-19",,"0.09","0.0","90","76","14.1",,,"17.2"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-08-20",,"1.13","0.0","86","75","17.0",,,"23.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-08-21",,"1.51","0.0","90","75","17.9",,,"21.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-08-22",,"3.16","0.0","77","73","13.0",,,"17.2"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-08-23",,"0.63","0.0","88","72","12.1",,,"16.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-08-24",,"2.09","0.0","79","74","15.0",,,"17.2"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-08-25",,"0.82","0.0","91","75","14.1",,,"23.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-08-26",,"0.07","0.0","90","73","13.0",,,"17.2"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-08-27",,"0.11","0.0","91","77","15.0",,,"20.8"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-08-28",,"0.07","0.0","89","79","14.1",,,"21.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-08-29",,"0.76","0.0","86","75","16.1",,,"33.3"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-08-30",,"0.47","0.0","87","76","21.0",,,"27.5"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-08-31",,"0.10","0.0","89","79","17.9",,,"32.2"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-09-01",,"0.00","0.0","89","74","16.1",,,"24.2"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-09-02",,"0.00","0.0","90","72","12.1",,,"17.2"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-09-03",,"0.00","0.0","84","77","17.0",,,"24.2"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-09-04",,"0.20","0.0","88","77","15.0",,,"24.2"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-09-05",,"4.98","0.0","83","74","25.1",,,"31.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-09-06",,"0.01","0.0","86","78","17.9",,,"26.4"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-09-07",,"0.30","0.0","88","77","12.1",,,"16.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-09-08",,"0.15","0.0","89","73","8.9",,,"16.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-09-09",,"0.75","0.0","87","72","15.0",,,"20.8"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-09-10",,"0.21","0.0","84","72","15.0",,,"24.2"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-09-11",,"0.06","0.0","90","73","12.1",,,"17.2"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-09-12",,"0.27","0.0","83","71","15.0",,,"18.3"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-09-13",,"0.25","0.0","86","74","19.9",,,"27.5"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-09-14",,"1.45","0.0","85","72","17.9",,,"24.2"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-09-15",,"2.83","0.0","76","70","19.9",,,"25.3"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-09-16",,"0.00","0.0","87","71","8.9",,,"16.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-09-17",,"0.55","0.0","89","72","14.1",,,"18.3"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-09-18",,"0.35","0.0","90","74","6.9",,,"13.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-09-19",,"0.96","0.0","90","72","17.9",,,"30.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-09-20",,"0.00","0.0","86","70","6.9",,,"9.2"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-09-21",,"0.00","0.0","87","70","8.1",,,"11.4"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-09-22",,"0.00","0.0","89","70","8.9",,,"12.8"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-09-23",,"0.00","0.0","88","68","8.9",,,"12.8"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-09-24",,"0.00","0.0","90","70","8.9",,,"12.8"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-09-25",,"0.00","0.0","91","71","12.1",,,"17.2"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-09-26",,"0.00","0.0","92","74","17.0",,,"19.5"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-09-27",,"0.02","0.0","92","74","16.1",,,"20.8"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-09-28",,"0.00","0.0","91","74","14.1",,,"16.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-09-29",,"0.00","0.0","91","73","8.9",,,"13.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-09-30",,"0.14","0.0","91","73","15.0",,,"18.3"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-10-01",,"0.00","0.0","92","81","15.0",,,"20.8"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-10-02",,"0.20","0.0","91","70","21.0",,,"27.5"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-10-03",,"0.00","0.0","73","62","17.9",,,"26.4"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-10-04",,"0.00","0.0","75","54","16.1",,,"20.8"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-10-05",,"0.00","0.0","81","54","13.0",,,"18.3"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-10-06",,"0.00","0.0","83","64","12.1",,,"12.8"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-10-07",,"0.00","0.0","83","60","12.1",,,"17.2"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-10-08",,"0.00","0.0","88","73","16.1",,,"21.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-10-09",,"0.52","0.0","79","65","14.1",,,"23.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-10-10",,"0.05","0.0","80","59","14.1",,,"18.3"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-10-11",,"2.03","0.0","72","61","16.1",,,"21.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-10-12",,"0.00","0.0","66","56","17.9",,,"32.2"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-10-13",,"0.00","0.0","66","47","15.0",,,"20.8"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-10-14",,"0.00","0.0","70","42","6.9",,,"11.4"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-10-15",,"0.00","0.0","77","45","8.9",,,"15.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-10-16",,"0.00","0.0","70","46","14.1",,,"21.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-10-17",,"0.00","0.0","70","43","8.9",,,"15.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-10-18",,"0.00","0.0","79","44","8.9",,,"12.8"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1977-10-19",,"0.00","0.0","83","58","8.9",,,"13.9"
