STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,PRCP,SNOW,TMAX,TMIN,WSF1,WSFG,WSFM
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,7/8/1950,,0.13,0,88,70,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,7/9/1950,,0,0,89,70,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,7/10/1950,,0,0,89,70,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,7/11/1950,,0.22,0,89,70,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,7/12/1950,,1.95,0,79,69,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,7/13/1950,,0,0,87,69,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,7/14/1950,,0,0,89,72,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,7/15/1950,,0.42,0,89,73,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,7/16/1950,,0,0,88,75,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,7/17/1950,,0.67,0,89,74,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,7/18/1950,,0,0,89,74,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,7/19/1950,,0,0,89,73,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,7/20/1950,,0,0,94,73,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,7/21/1950,,0,0,92,70,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,7/22/1950,,0,0,90,73,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,7/23/1950,,1.29,0,88,71,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,7/24/1950,,0.32,0,88,72,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,7/25/1950,,0.63,0,87,73,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,7/26/1950,,0.14,0,87,74,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,7/27/1950,,0.05,0,90,75,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,7/28/1950,,0.55,0,89,74,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,7/29/1950,,0.24,0,89,71,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,7/30/1950,,0,0,91,77,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,7/31/1950,,0,0,93,74,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,8/1/1950,,0,0,95,73,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,8/2/1950,,0,0,94,74,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,8/3/1950,,0,0,93,73,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,8/4/1950,,0.08,0,92,70,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,8/5/1950,,0,0,91,74,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,8/6/1950,,0,0,89,72,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,8/7/1950,,0,0,93,72,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,8/8/1950,,0,0,93,72,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,8/9/1950,,0,0,89,73,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,8/10/1950,,0,0,91,74,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,8/11/1950,,0.25,0,91,72,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,8/12/1950,,0,0,93,74,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,8/13/1950,,0,0,93,75,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,8/14/1950,,0.77,0,93,74,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,8/15/1950,,0,0,95,70,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,8/16/1950,,0,0,95,73,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,8/17/1950,,0,0,88,72,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,8/18/1950,,0,0,91,73,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,8/19/1950,,0,0,91,73,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,8/20/1950,,0.19,0,87,71,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,8/21/1950,,0,0,89,70,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,8/22/1950,,0,0,91,70,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,8/23/1950,,0,0,90,73,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,8/24/1950,,0.05,0,91,73,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,8/25/1950,,0.4,0,93,72,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,8/26/1950,,0.05,0,91,73,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,8/27/1950,,0.1,0,92,72,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,8/28/1950,,0.4,0,91,72,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,8/29/1950,,1,0,89,72,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,8/30/1950,,0.35,0,87,70,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,8/31/1950,,0,0,89,70,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,9/1/1950,,0,0,88,72,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,9/2/1950,,0.1,0,84,70,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,9/3/1950,,0.08,0,89,74,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,9/4/1950,,0,0,89,74,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,9/5/1950,,0,0,90,75,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,9/6/1950,,0,0,86,71,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,9/7/1950,,0,0,,66,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,9/8/1950,,0,0,,61,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,9/9/1950,,0,0,,66,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,9/10/1950,,0,0,89,71,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,9/11/1950,,0,0,,65,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,9/12/1950,,0,0,,72,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,9/13/1950,,0,0,90,73,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,9/14/1950,,0,0,91,72,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,9/15/1950,,0,0,90,73,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,9/16/1950,,0,0,93,76,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,9/17/1950,,1.06,0,89,71,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,9/18/1950,,0,0,90,75,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,9/19/1950,,0,0,90,76,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,9/20/1950,,0,0,90,75,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,9/21/1950,,0.2,0,90,70,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,9/22/1950,,0,0,94,71,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,9/23/1950,,0,0,89,72,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,9/24/1950,,0,0,85,68,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,9/25/1950,,0,0,86,56,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,9/26/1950,,0,0,81,73,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,9/27/1950,,0.18,0,86,71,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,9/28/1950,,0,0,83,72,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,9/29/1950,,0,0,83,67,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,9/30/1950,,0,0,85,77,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,10/1/1950,,0.16,0,81,70,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,10/2/1950,,0,0,83,72,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,10/3/1950,,0,0,86,70,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,10/4/1950,,0,0,87,65,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,10/5/1950,,0,0,81,61,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,10/6/1950,,0,0,82,59,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,10/7/1950,,0,0,87,64,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,10/8/1950,,0,0,80,65,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,10/9/1950,,0,0,80,64,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,10/10/1950,,0,0,81,65,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,10/11/1950,,0,0,84,65,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,10/12/1950,,0,0,85,66,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,10/13/1950,,0,0,82,64,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,10/14/1950,,0,0,83,62,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,10/15/1950,,0,0,84,63,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,10/16/1950,,0,0,85,64,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,10/17/1950,,0.6,0,90,53,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,10/18/1950,,0.35,0,70,65,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,10/19/1950,,0,0,78,64,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,10/20/1950,,0,0,78,65,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,10/21/1950,,0,0,78,62,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,10/22/1950,,0,0,79,68,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,10/23/1950,,0,0,79,62,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,10/24/1950,,0,0,79,62,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,10/25/1950,,0,0,78,62,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,10/26/1950,,0,0,79,63,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,10/27/1950,,0,0,83,65,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,10/28/1950,,0,0,84,66,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,10/29/1950,,0,0,85,67,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,10/30/1950,,0,0,85,67,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,10/31/1950,,0,0,83,68,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,11/1/1950,,0,0,84,67,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,11/2/1950,,0,0,83,66,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,11/3/1950,,0.35,0,80,55,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,11/4/1950,,0,0,60,42,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,11/5/1950,,0,0,65,37,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,11/6/1950,,0,0,75,41,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,11/7/1950,,0,0,76,57,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,11/8/1950,,0,0,79,65,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,11/9/1950,,0,0,80,52,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,11/10/1950,,0.1,0,70,43,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,11/11/1950,,0,0,54,41,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,11/12/1950,,0,0,61,39,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,11/13/1950,,0,0,70,38,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,11/14/1950,,0,0,75,45,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,11/15/1950,,0,0,80,58,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,11/16/1950,,0,0,80,59,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,11/17/1950,,0,0,80,51,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,11/18/1950,,0,0,80,50,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,11/19/1950,,0,0,80,52,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,11/20/1950,,0.84,0,80,45,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,11/21/1950,,0,0,63,41,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,11/22/1950,,0,0,74,40,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,11/23/1950,,0,0,71,54,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,11/24/1950,,0,0,74,42,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,11/25/1950,,0,0,52,30,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,11/26/1950,,0,0,65,33,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,11/27/1950,,0,0,67,37,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,11/28/1950,,0,0,65,47,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,11/29/1950,,0,0,70,37,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,11/30/1950,,0,0,78,49,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,12/1/1950,,0,0,77,59,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,12/2/1950,,0,0,75,62,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,12/3/1950,,1.4,0,69,47,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,12/4/1950,,0,0,59,42,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,12/5/1950,,1.08,0,68,49,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,12/6/1950,,0.49,0,59,33,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,12/7/1950,,0,0,45,27,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,12/8/1950,,0,0,68,39,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,12/9/1950,,0.22,0,62,50,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,12/10/1950,,0,0,54,43,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,12/11/1950,,0,0,58,36,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,12/12/1950,,0,0,64,49,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,12/13/1950,,0,0,60,44,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,12/14/1950,,0.34,0,73,56,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,12/15/1950,,0,0,70,55,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,12/16/1950,,0.76,0,55,49,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,12/17/1950,,0,0,59,47,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,12/18/1950,,0,0,51,38,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,12/19/1950,,0,0,58,36,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,12/20/1950,,0.07,0,59,47,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,12/21/1950,,1.24,0,53,47,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,12/22/1950,,0,0,60,49,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,12/23/1950,,0,0,65,48,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,12/24/1950,,0,0,69,52,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,12/25/1950,,0,0,72,52,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,12/26/1950,,0,0,76,55,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,12/27/1950,,0.07,0,60,41,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,12/28/1950,,1.14,0,48,40,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,12/29/1950,,0,0,49,44,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,12/30/1950,,0,0,50,43,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,12/31/1950,,0,0,52,38,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,1/1/1951,,0,0,63,45,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,1/2/1951,,0,0,72,56,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,1/3/1951,,0.58,0,70,50,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,1/4/1951,,0,0,67,49,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,1/5/1951,,0,0,68,48,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,1/6/1951,,0,0,70,47,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,1/7/1951,,0.37,0,60,38,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,1/8/1951,,0,0,51,29,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,1/9/1951,,0,0,57,33,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,1/10/1951,,0.3,0,70,46,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,1/11/1951,,0,0,64,44,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,1/12/1951,,0,0,77,49,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,1/13/1951,,0,0,77,60,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,1/14/1951,,0.25,0,73,53,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,1/15/1951,,0,0,62,44,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,1/16/1951,,0,0,65,41,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,1/17/1951,,0,0,73,42,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,1/18/1951,,0,0,75,58,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,1/19/1951,,0,0,76,59,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,1/20/1951,,0,0,77,60,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,1/21/1951,,0,0,79,50,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,1/22/1951,,0,0,58,37,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,1/23/1951,,0,0,72,40,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,1/24/1951,,0.6,0,70,50,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,1/25/1951,,0,0,60,36,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,1/26/1951,,0,0,61,35,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,1/27/1951,,0,0,75,44,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,1/28/1951,,0,0,75,54,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,1/29/1951,,0.05,0,75,53,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,1/30/1951,,0.15,0,53,32,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,1/31/1951,,0,0,75,40,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,2/1/1951,,0.8,0,50,25,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,2/2/1951,,0,0,32,20,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,2/3/1951,,0,0,44,20,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,2/4/1951,,0,0,61,26,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,2/5/1951,,0,0,66,38,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,2/6/1951,,0,0,69,50,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,2/7/1951,,0.66,0,60,45,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,2/8/1951,,0,0,57,32,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,2/9/1951,,0,0,70,40,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,2/10/1951,,0.14,0,67,50,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,2/11/1951,,0,0,70,47,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,2/12/1951,,0,0,75,48,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,2/13/1951,,0,0,80,52,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,2/14/1951,,0,0,75,54,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,2/15/1951,,0.5,0,76,59,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,2/16/1951,,0,0,65,48,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,2/17/1951,,0,0,76,55,,,
USW00012930,"NEW ORLEANS AUDUBON, LA US",29.9166,-90.1302,6.1,2/18/1951,,0,0,75,54,,,
