"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PRCP","SNOW","TMAX","TMIN","WDMV","WSF1","WSF2","WSF5","WSFG","WSFM"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-01-18",,"0.00","0.0","84","68",,,,,"21.9","15.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-01-19",,"0.00","0.0","85","67",,,,,"19.5","13.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-01-20",,"0.00","0.0","87","65",,,,,"17.2","10.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-01-21",,"0.00","0.0","82","65",,,,,"20.8","14.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-01-22",,"0.00","0.0","84","62",,,,,"18.3","12.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-01-23",,"0.00","0.0","86","62",,,,,"26.4","19.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-01-24",,"0.00","0.0","84","57",,,,,"18.3","13.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-01-25",,"0.00","0.0","87","61",,,,,"24.2","16.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-01-26",,"0.00","0.0","86","60",,,,,"23.0","17.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-01-27",,"0.00","0.0","90","60",,,,,"27.5","17.9"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-01-28",,"0.20","0.0","85","61",,,,,"23.0","15.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-01-29",,"0.60","0.0","81","67",,,,,"18.3","11.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-01-30",,"0.00","0.0","86","61",,,,,"28.9","21.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-01-31",,"0.00","0.0","86","65",,,,,"28.9","21.9"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-02-01",,"0.00","0.0","88","66",,,,,"17.2","12.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-02-02",,"0.20","0.0","86","61",,,,,"15.0","10.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-02-03",,"0.06","0.0","83","64",,,,,"21.9","17.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-02-04",,"0.00","0.0","85","63",,,,,"19.5","15.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-02-05",,"0.00","0.0","86","64",,,,,"18.3","13.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-02-06",,"0.04","0.0","84","67",,,,,,"11.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-02-07",,"0.09","0.0","82","65",,,,,"18.3","13.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-02-08",,"0.04","0.0","82","63",,,,,"21.9","17.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-02-09",,"0.00","0.0","86","64",,,,,"27.5","19.9"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-02-10",,"0.00","0.0","81","65",,,,,"18.3","13.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-02-11",,"0.00","0.0","84","64",,,,,"21.9","17.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-02-12",,"0.00","0.0","86","64",,,,,"25.3","17.9"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-02-13",,"0.13","0.0","84","66",,,,,"21.9","16.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-02-14",,"0.58","0.0","84","64",,,,,"21.9","17.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-02-15",,"0.02","0.0","82","67",,,,,"12.8","8.9"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-02-16",,"0.00","0.0","82","64",,,,,"15.0","10.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-02-17",,"0.00","0.0","83","64",,,,,"17.2","10.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-02-18",,"0.00","0.0","83","60",,,,,"15.0","8.9"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-02-19",,"0.00","0.0","82","59",,,,,"13.9","8.9"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-02-20",,"0.00","0.0","85","62",,,,,"21.9","15.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-02-21",,"0.00","0.0","86","61",,,,,"23.0","16.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-02-22",,"0.10","0.0","83","68",,,,,"19.5","14.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-02-23",,"0.05","0.0","83","70",,,,,"16.1","8.9"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-02-24",,"0.44","0.0","82","67",,,,,"19.5","12.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-02-25",,"0.43","0.0","81","66",,,,,"19.5","13.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-02-26",,"1.51","0.0","82","67",,,,,"16.1","10.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-02-27",,"3.84","0.0","82","66",,,,,"20.8","13.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-02-28",,"2.03","0.0","81","65",,,,,"25.3","19.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-03-01",,"0.31","0.0","78","68",,,,,"23.0","17.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-03-02",,"1.87","0.0","77","68",,,,,"27.5","16.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-03-03",,"0.78","0.0","78","68",,,,,"32.2","23.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-03-04",,"0.33","0.0","81","67",,,,,"21.9","15.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-03-05",,"0.14","0.0","80","68",,,,,"26.4","14.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-03-06",,"0.35","0.0","78","68",,,,,"24.2","11.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-03-07",,"0.43","0.0","78","66",,,,,"19.5","11.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-03-08",,"0.26","0.0","83","66",,,,,"25.3","16.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-03-09",,"0.08","0.0","83","66",,,,,"28.9","17.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-03-10",,"0.14","0.0","80","65",,,,,"24.2","17.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-03-11",,"0.45","0.0","84","67",,,,,"23.0","15.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-03-12",,"0.76","0.0","80","67",,,,,"20.8","11.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-03-13",,"3.47","0.0","78","65",,,,,"27.5","17.9"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-03-14",,"0.30","0.0","83","68",,,,,"25.3","17.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-03-15",,"0.42","0.0","81","67",,,,,"19.5","12.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-03-16",,"0.03","0.0","80","65",,,,,"24.2","15.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-03-17",,"0.44","0.0","82","64",,,,,"23.0","14.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-03-18",,"0.43","0.0","80","66",,,,,"24.2","14.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-03-19",,"0.94","0.0","79","65",,,,,"20.8","15.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-03-20",,"0.78","0.0","80","66",,,,,"27.5","17.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-03-21",,"0.43","0.0","80","65",,,,,"31.1","15.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-03-22",,"0.53","0.0","80","65",,,,,"20.8","11.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-03-23",,"0.47","0.0","77","65",,,,,"24.2","17.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-03-24",,"0.48","0.0","80","65",,,,,"21.9","13.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-03-25",,"0.01","0.0","84","62",,,,,"19.5","12.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-03-26",,"0.00","0.0","84","60",,,,,"26.4","17.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-03-27",,"0.00","0.0","86","63",,,,,"31.1","21.9"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-03-28",,"0.02","0.0","86","66",,,,,"31.1","19.9"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-03-29",,"0.01","0.0","82","65",,,,,"18.3","13.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-03-30",,"0.52","0.0","81","67",,,,,"31.1","23.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-03-31",,"0.31","0.0","81","67",,,,,"19.5","14.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-04-01",,"0.00","0.0","85","66",,,,,"31.1","21.9"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-04-02",,"0.13","0.0","88","66",,,,,"28.9","21.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-04-03",,"0.02","0.0","83","67",,,,,"23.0","16.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-04-04",,"0.05","0.0","87","63",,,,,"25.3","16.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-04-05",,"0.80","0.0","80","69",,,,,"19.5","12.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-04-06",,"1.10","0.0","76","68",,,,,"20.8","11.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-04-07",,"0.39","0.0","79","69",,,,,"21.9","14.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-04-08",,"0.43","0.0","76","68",,,,,"20.8","13.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-04-09",,"0.34","0.0","83","69",,,,,"25.3","17.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-04-10",,"0.63","0.0","78","69",,,,,"21.9","16.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-04-11",,"0.22","0.0","81","68",,,,,"23.0","17.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-04-12",,"0.23","0.0","81","68",,,,,"18.3","14.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-04-13",,"0.22","0.0","82","65",,,,,"23.0","14.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-04-14",,"0.15","0.0","79","65",,,,,"23.0","17.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-04-15",,"0.10","0.0","82","64",,,,,"25.3","17.9"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-04-16",,"0.00","0.0","84","64",,,,,"25.3","17.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-04-17",,"0.01","0.0","87","66",,,,,"32.2","23.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-04-18",,"0.93","0.0","79","67",,,,,"24.2","17.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-04-19",,"0.06","0.0","83","67",,,,,"23.0","17.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-04-20",,"0.15","0.0","82","68",,,,,"21.9","15.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-04-21",,"0.61","0.0","81","68",,,,,"17.2","11.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-04-22",,"0.08","0.0","81","66",,,,,"17.2","8.9"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-04-23",,"0.00","0.0","82","63",,,,,"15.0","8.9"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-04-24",,"0.03","0.0","83","64",,,,,"21.9","17.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-04-25",,"0.00","0.0","85","63",,,,,"25.3","17.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-04-26",,"0.06","0.0","86","63",,,,,"20.8","16.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-04-27",,"0.01","0.0","86","69",,,,,"18.3","12.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-04-28",,"1.53","0.0","81","68",,,,,"18.3","11.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-04-29",,"2.36","0.0","78","68",,,,,"18.3","11.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-04-30",,"0.26","0.0","78","63",,,,,"15.0","8.9"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-05-01",,"0.07","0.0","81","63",,,,,"19.5","12.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-05-02",,"0.02","0.0","79","64",,,,,"18.3","8.9"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-05-03",,"0.08","0.0","85","61",,,,,"20.8","14.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-05-04",,"0.27","0.0","84","65",,,,,"25.3","17.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-05-05",,"0.05","0.0","83","67",,,,,"18.3","12.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-05-06",,"0.35","0.0","80","68",,,,,"16.1","12.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-05-07",,"0.34","0.0","84","68",,,,,"18.3","13.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-05-08",,"0.29","0.0","83","65",,,,,"18.3","13.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-05-09",,"0.17","0.0","84","64",,,,,"24.2","17.9"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-05-10",,"0.50","0.0","78","67",,,,,"20.8","15.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-05-11",,"1.11","0.0","75","68",,,,,"20.8","16.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-05-12",,"0.00","0.0","84","62",,,,,"26.4","19.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-05-13",,"0.05","0.0","86","69",,,,,"26.4","19.9"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-05-14",,"0.00","0.0","84","69",,,,,"19.5","14.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-05-15",,"0.00","0.0","84","66",,,,,"19.5","12.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-05-16",,"0.18","0.0","86","66",,,,,"25.3","15.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-05-17",,"2.35","0.0","87","68",,,,,"30.0","21.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-05-18",,"2.96","0.0","84","69",,,,,"20.8","16.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-05-19",,"0.10","0.0","82","67",,,,,"20.8","16.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-05-20",,"0.22","0.0","82","66",,,,,"17.2","11.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-05-21",,"0.64","0.0","79","67",,,,,"18.3","8.9"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-05-22",,"0.14","0.0","83","67",,,,,"20.8","14.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-05-23",,"0.03","0.0","84","67",,,,,"20.8","14.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-05-24",,"0.00","0.0","85","67",,,,,"18.3","13.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-05-25",,"0.02","0.0","85","65",,,,,"18.3","11.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-05-26",,"0.21","0.0","84","64",,,,,"20.8","14.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-05-27",,"0.17","0.0","86","67",,,,,"17.2","13.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-05-28",,"0.30","0.0","82","69",,,,,"16.1","11.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-05-29",,"0.06","0.0","85","64",,,,,"18.3","11.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-05-30",,"0.08","0.0","84","67",,,,,"17.2","10.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-05-31",,"0.10","0.0","84","68",,,,,"19.5","12.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-06-01",,"0.00","0.0","86","67",,,,,"21.9","16.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-06-02",,"0.02","0.0","81","66",,,,,"18.3","13.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-06-03",,"0.01","0.0","84","65",,,,,"18.3","12.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-06-04",,"0.00","0.0","83","67",,,,,"13.9","10.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-06-05",,"0.00","0.0","84","66",,,,,"15.0","8.9"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-06-06",,"0.04","0.0","83","67",,,,,"16.1","13.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-06-07",,"0.02","0.0","87","67",,,,,"19.5","13.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-06-08",,"0.07","0.0","87","65",,,,,"18.3","12.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-06-09",,"0.02","0.0","85","65",,,,,"16.1","10.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-06-10",,"0.00","0.0","86","67",,,,,"13.9","8.9"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-06-11",,"0.14","0.0","85","67",,,,,"18.3","10.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-06-12",,"0.08","0.0","85","68",,,,,"17.2","11.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-06-13",,"0.36","0.0","84","66",,,,,"15.0","8.9"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-06-14",,"0.32","0.0","85","69",,,,,"18.3","12.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-06-15",,"0.03","0.0","84","67",,,,,"16.1","10.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-06-16",,"0.08","0.0","84","67",,,,,"20.8","13.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-06-17",,"0.22","0.0","84","66",,,,,"18.3","13.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-06-18",,"0.17","0.0","85","69",,,,,"18.3","8.9"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-06-19",,"0.22","0.0","84","69",,,,,"21.9","16.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-06-20",,"0.06","0.0","85","66",,,,,"19.5","16.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-06-21",,"0.03","0.0","82","71",,,,,"17.2","12.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-06-22",,"0.05","0.0","86","70",,,,,"17.2","12.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-06-23",,"0.00","0.0","85","70",,,,,"18.3","12.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-06-24",,"0.03","0.0","84","69",,,,,"13.9","8.9"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-06-25",,"0.03","0.0","85","68",,,,,"13.9","8.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-06-26",,"0.22","0.0","86","65",,,,,"16.1","8.9"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-06-27",,"0.04","0.0","87","69",,,,,"18.3","13.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-06-28",,"0.01","0.0","86","69",,,,,"18.3","15.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-06-29",,"0.03","0.0","86","68",,,,,"18.3","15.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-06-30",,"0.16","0.0","87","70",,,,,"17.2","10.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-07-01",,"0.07","0.0","85","70",,,,,"18.3","10.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-07-02",,"0.00","0.0","89","68",,,,,"21.9","15.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-07-03",,"0.25","0.0","85","70",,,,,"20.8","13.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-07-04",,"0.24","0.0","82","69",,,,,"20.8","15.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-07-05",,"0.10","0.0","84","67",,,,,"17.2","12.1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-07-06",,"0.08","0.0","88","69",,,,,"19.5","15.0"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1977-07-07",,"0.81","0.0","85","70",,,,,"18.3","13.0"
